DateTime,AddedIPs,RemovedIPs
1659111483,11,0
1659112324,31,12
1659112562,33,106
1659114244,31,22
1659114362,48,148
1659115082,275,0
1659116190,43,21
1659116882,53,105
1659117346,0,253
1659118083,37,19
1659118682,60,71
1659120033,109,90
1659120842,136,16
1659121925,39,27
1659122643,43,50
1659123363,29,55
1659123845,27,32
1659124082,13,19
1659125786,32,32
1659127323,79,154
1659127683,40,28
1659128042,19,0
1659128763,21,34
1659129627,27,31
1659129842,24,0
1659130562,19,60
1659131525,29,33
1659131642,21,0
1659132363,17,49
1659133448,52,22
1659133553,0,252
1659134882,40,57
1659135386,21,39
1659135605,17,38
1659136323,15,0
1659137552,478,60
1659138123,12,7
1659139447,18,23
1659139922,60,56
1659141364,24,20
1659143311,117,108
1659144242,55,35
1659145204,23,15
1659146042,42,81
1659147126,57,68
1659147844,22,1
1659148563,35,54
1659149071,23,15
1659149643,27,18
1659150363,13,46
1659150964,20,9
1659152163,43,76
1659152884,22,16
1659153962,52,64
1659154828,33,18
1659155043,26,0
1659155763,20,62
1659156725,48,32
1659156844,8,0
1659158282,31,41
1659158646,28,17
1659159003,21,51
1659159722,15,12
1659160588,38,13
1659161883,53,25
1659162483,25,18
1659162962,21,45
1659163682,12,17
1659164409,24,26
1659165482,31,30
1659166322,33,32
1659166923,32,47
1659167642,10,0
1659168246,26,21
1659169442,38,27
1659170189,28,30
1659170883,38,96
1659172326,26,23
1659172683,36,37
1659173403,17,45
1659174269,21,27
1659174842,281,8
1659175923,2,16901
1659176430,48,2106
1659177723,17712,10
1659178323,31,29
1659179883,50,34
1659180244,580,0
1659180603,10,42
1659181323,17,10
1659182186,27,23
1659183122,21,12663
1659184085,12689,21
1659184562,15,53
1659185283,19,20
1659186007,24,12
1659187083,47,49
1659187947,35,18
1659188523,39,57
1659189242,15,0
1659189844,25,19
1659189962,15,54
1659191765,25,22
1659192242,55,75
1659192842,12,0
1659193716,17,22
1659193922,25,53
1659194643,19,0
1659195848,64,92
1659197792,74,73
1659198243,18,0
1659198602,9,58
1659199952,41,54
1659200042,9,0
1659200762,20,49
1659201853,38,20
1659203283,54,53
1659203787,29,20
1659204005,24,65
1659204724,20,0
1659205953,70,25
1659206882,39,79
1659207846,34,19
1659208682,52,49
1659209770,39,80
1659210483,38,8
1659211705,27,25
1659211922,38,53
1659213003,20,80
1659213609,12,30
1659214442,310,13
1659215525,28,21
1659216602,45,112
1659217472,35,21
1659219365,75,89
1659220563,142,49
1659221288,11,21
1659222066,44,57
1659223206,481,0
1659224343,56,70
1659225128,28,21
1659225513,12,0
1659226682,56,89
1659227069,14,17
1659227405,23,51
1659228966,22,12
1659229210,51,64
1659229922,14,0
1659230885,32,12
1659231363,19,55
1659232082,16,10
1659232836,22,20
1659233522,31,8578
1659233882,8525,0
1659234723,15,21
1659234962,30,59
1659235322,8,19
1659236648,17,23
1659237122,46,40
1659237842,11,0
1659238587,18,19
