DateTime,AddedIPs,RemovedIPs
1658540169,39,39
1658542330,34,23
1658544488,36,36
1658546317,49,32
1658548354,39,37
1658550247,34,32
1658552192,41,31
1658554086,28,28
1658556005,44,40
1658557924,38,0
1658559847,38,40
1658561790,38,34
1658563951,30,43
1658565845,36,27
1658567789,42,25
1658569950,47,59
1658571845,36,0
1658573763,37,28
1658575709,27,76
1658577604,37,0
1658579525,33,31
1658581471,37,65
1658583364,31,0
1658585528,42,70
1658587472,43,37
1658589366,43,0
1658591309,42,31
1658593207,34,38
1658595127,41,36
1658597073,28,38
1658598963,22,35
1658600912,24,30
1658602809,22,29
1658604724,20,17
1658606675,17,38
1658608565,40,26
1658610486,40,33
1658612434,39,39
1658614328,36,40
1658616271,43,37
1658618163,39,43
1658620109,34,40
1658622005,41,33
1658623924,37,31
1658625873,33,38
1658627769,30,42
1658629685,38,34
1658631643,40,33
1658633524,31,39
1658635445,41,36
1658637393,37,39
1658639283,47,38
1658641205,34,30
1658643154,49,50
1658645046,42,41
1658646994,38,35
1658648884,41,47
1658650837,36,27
1658652730,47,39
1658654647,43,45
1658656596,36,45
1658658484,37,36
1658660407,45,39
1658662325,46,36
1658664246,42,33
1658666192,42,33
1658668084,35,38
1658670007,34,31
1658671949,36,37
1658673845,25,0
1658675792,30,92
1658677686,35,0
1658679605,35,43
1658681553,30,70
1658683445,41,0
1658685394,33,54
1658687554,41,27
1658689689,31,17
1658691634,40,20
1658693529,32,14
1658695444,42,43
1658697397,25,39
1658699285,33,38
1658701211,41,33
1658703153,32,43
1658705061,38,42
1658707210,32,37
1658709125,36,37
1658711074,36,28
1658712966,37,36
1658715124,41,34
1658717075,33,39
1658718967,30,37
1658721127,29,30
1658723057,40,44
1658724992,31,37
1658726883,29,39
1658729054,44,37
1658730990,42,47
1658732887,37,36
1658734804,39,40
1658736990,35,41
1658738885,39,32
1658740804,34,42
1658742752,37,46
1658744645,43,37
1658746808,30,79
1658748725,33,0
1658750671,19,86
1658752568,28,0
1658754725,40,77
1658756650,32,28
1658758591,38,38
1658760483,34,31
1658762404,38,36
1658764353,31,40
1658766245,25,33
1658768167,33,37
1658770110,29,40
1658772008,32,35
1658774167,35,37
1658776329,36,33
1658778268,39,42
1658780166,43,31
1658782327,32,37
1658784246,37,23
1658786192,30,37
1658788087,33,42
1658790271,27,34
1658792191,43,38
1658794085,43,29
1658796006,28,34
1658797949,38,40
1658799845,33,39
1658801787,37,38
1658803929,33,29
1658806090,31,35
1658808247,28,26
1658810190,35,34
1658812096,35,39
1658814244,43,28
1658816193,23,44
1658818084,36,40
1658820004,33,39
1658821952,27,39
1658823848,20,36
1658826009,41,37
1658828168,43,37
1658830115,42,38
1658832010,40,46
1658833958,31,36
1658835848,36,32
1658838009,38,24
1658840169,36,27
1658842329,32,41
1658844487,30,35
1658846646,40,38
1658848589,28,34
1658850486,33,36
1658852646,35,70
1658854593,37,34
1658856484,33,0
1658858408,32,22
1658860349,36,37
1658862246,36,40
1658864167,24,41
1658866110,30,39
1658868007,34,39
1658870165,31,30
1658872327,29,37
1658874244,21,40
1658876190,31,37
1658878084,37,26
1658880247,40,35
1658882164,31,44
1658884109,24,33
1658886004,31,40
1658887928,33,34
1658889870,30,34
1658892009,46,32
1658893923,37,30
1658895872,34,34
1658897763,20,34
1658899928,36,36
1658902090,38,38
1658904028,38,22
1658905929,33,42
1658907870,38,31
1658909766,40,32
1658911927,35,24
1658913850,35,37
1658915792,37,44
1658917687,32,39
1658919610,40,43
1658921548,31,26
1658923445,39,32
1658925367,44,39
1658927309,42,26
1658929204,24,36
1658931366,39,28
1658933530,42,39
1658935475,40,23
1658937367,35,26
1658939534,30,31
1658941690,33,38
1658943631,34,39
1658945529,27,34
1658947472,41,41
1658949368,37,38
1658951307,38,27
1658953205,37,29
1658955125,34,34
1658957073,38,32
1658958964,25,32
1658961125,32,23
1658963050,32,33
1658964992,41,36
1658966890,37,34
1658968832,39,31
1658970727,26,27
1658972646,38,27
1658974590,36,36
1658976487,38,39
1658978647,38,47
1658980809,34,33
1658982967,32,28
1658985128,37,23
1658987046,30,32
1658988990,42,53
1658990987,45,41
1658993169,32,34
1658995209,34,35
1658997125,38,35
1658999045,29,35
1659000994,35,36
1659002886,27,34
1659004806,42,30
1659006747,47,46
1659008646,15,36
1659010564,35,38
1659012508,35,42
1659014405,38,43
1659016327,40,19
1659018271,33,40
1659020164,28,43
1659022114,33,34
1659024010,28,40
1659025924,29,0
1659027871,35,30
1659029778,40,31
1659031924,38,32
1659033869,42,26
1659035763,31,35
1659037684,32,37
1659039630,30,74
1659041528,37,30
1659043472,24,0
1659045364,36,29
1659048245,33,69
1659050166,24,31
1659052107,26,32
1659054005,32,34
1659055924,30,36
1659057878,29,33
1659059764,27,33
1659061687,37,31
1659063635,35,39
1659065523,29,33
1659067445,30,35
1659069389,29,35
1659071283,24,0
1659073226,36,31
1659075126,28,38
1659077069,38,43
1659079206,31,47
1659081126,42,29
1659083068,40,25
1659084963,33,42
1659086912,34,34
1659088805,29,41
1659090724,38,29
1659092667,30,45
1659094564,38,46
1659096508,42,16
1659098406,38,27
1659100327,21,37
1659102268,36,35
1659104167,33,43
1659106113,38,29
1659108004,37,33
1659109927,38,28
1659111870,33,27
1659113765,39,35
1659115683,36,32
1659117628,28,41
1659119534,26,34
1659121469,42,35
1659123364,41,30
1659125523,38,35
1659127447,34,28
1659129362,37,30
1659131283,31,26
1659133228,29,34
1659135131,30,33
1659137045,19,24
1659139011,33,32
1659140885,32,28
1659142805,32,28
1659144747,43,25
1659146646,42,29
1659148565,43,34
1659150506,39,32
1659152406,35,32
1659154324,33,30
1659156269,21,27
1659158163,39,21
1659160087,44,37
1659162030,39,36
1659163929,48,41
1659165869,31,37
1659167764,39,49
1659169924,43,38
1659171870,29,42
1659173767,41,33
1659175707,34,30
1659177604,43,32
1659179523,43,29
1659181468,32,41
1659183363,41,44
1659185286,37,45
1659187231,35,20
1659189123,33,39
1659191046,24,34
1659192987,32,33
1659194884,34,37
1659196808,45,36
1659198724,38,31
1659200671,35,42
1659202566,34,36
1659204507,24,30
1659206407,36,25
1659208325,36,41
1659210269,43,40
1659212164,30,38
1659214084,32,36
1659216028,31,33
1659217923,31,30
1659219846,39,29
1659221787,41,38
1659223683,32,16
1659225639,37,35
1659227524,34,33
1659229447,37,28
1659231391,45,40
1659233283,32,40
1659235204,22,40
1659237148,31,37
1659239045,27,38
1659240963,32,34
1659242909,18,22
1659244807,39,37
1659246726,23,45
1659248649,38,39
1659250587,33,43
1659252749,39,34
1659254648,34,34
1659256569,17,38
1659258752,34,33
1659260645,40,40
1659262563,32,40
1659264508,40,37
1659266405,25,34
1659268327,30,34
1659270268,31,41
1659272164,35,34
1659274088,31,35
1659276038,28,31
1659277924,31,26
1659279872,23,41
1659281767,25,33
1659283710,20,40
1659285606,25,35
1659287527,32,32
1659289471,25,39
1659291368,31,24
1659293310,27,34
1659295208,31,39
1659297124,29,38
1659299071,26,25
1659300965,32,30
1659303129,24,33
1659305289,29,36
1659307227,26,33
1659309126,32,43
1659311297,30,38
1659313205,36,36
1659315147,26,35
1659317046,24,36
1659318964,28,43
1659320912,28,26
1659322808,28,28
1659324724,35,28
1659326669,27,32
1659328568,30,31
1659330732,34,16
1659332671,24,33
1659334805,42,29
1659336723,43,33
1659338673,27,27
1659340563,41,38
1659342484,35,40
1659344438,35,19
1659346324,35,37
1659348248,31,39
1659350191,37,36
1659352087,39,35
1659354006,38,29
1659355950,28,30
1659357845,40,35
1659359763,27,39
1659361706,43,38
1659363604,40,30
1659365526,39,30
1659367471,36,27
1659369369,31,26
1659371283,35,33
1659373239,36,29
1659375127,25,33
1659377298,36,24
1659379446,34,34
1659381607,29,24
1659383765,24,67
1659385925,39,33
1659388085,34,30
1659390247,44,33
1659392408,40,36
1659394330,33,32
1659396271,38,34
1659398168,31,29
1659400122,37,41
1659402008,28,33
1659404182,40,26
1659406116,31,30
1659408014,40,28
1659410169,33,28
1659412330,41,35
1659414485,37,24
1659416647,27,34
1659418567,31,33
1659420752,40,23
1659422646,44,44
1659424567,55,41
1659426509,40,26
1659428404,38,41
1659430565,25,36
1659432728,50,73
1659434889,44,34
1659437046,35,33
1659438969,35,39
1659440919,41,34
1659442813,42,32
1659444968,34,45
1659447124,39,30
1659449286,25,36
1659451204,37,38
1659453147,27,34
1659455049,26,40
1659456964,23,32
1659458907,27,35
1659460805,27,33
1659462724,33,26
1659464671,33,34
1659466569,38,32
1659468725,32,24
1659470890,41,24
1659473051,30,36
1659474964,30,34
1659476910,27,40
1659478808,39,0
1659480978,30,74
1659482911,32,38
1659484810,23,31
1659486967,36,38
1659489128,32,30
1659491046,30,41
1659492987,31,31
1659494884,35,44
1659496806,30,32
1659498752,37,39
1659500647,34,0
1659502809,28,40
1659504726,37,30
1659506678,36,30
1659508565,33,38
1659510725,39,42
1659512888,34,54
1659514833,28,81
1659516731,42,0
1659518888,40,22
1659520836,36,49
